flow_duration,fwd_pkt_count,bwd_pkt_count,mean_pkt_size,iat_mean,pps,flood_score,mac_fill,new_mac_rate,syn_count,label
34.91,0,28695,1511.32,0.000224,4459.48,0.25,0.002,0.16,0,DDoS
34.91,0,28695,1511.32,0.000224,4459.48,0.25,0.002,0.16,0,DDoS
34.91,0,28695,1511.32,0.000224,4459.48,0.25,0.002,0.16,0,DDoS
34.91,0,28695,1511.32,0.000224,4459.48,0.25,0.002,0.16,0,DDoS
34.88,0,27848,1511.33,0.000224,4460.88,0.0,0.002,0.16,0,DDoS
34.88,0,27848,1511.33,0.000224,4460.88,0.0,0.002,0.16,0,DDoS
34.88,0,27848,1511.33,0.000224,4460.88,0.0,0.002,0.16,0,DDoS
34.88,0,27848,1511.33,0.000224,4460.88,0.0,0.002,0.16,0,DDoS
34.88,0,27848,1511.33,0.000224,4460.88,0.0,0.002,0.16,0,DDoS
34.88,0,27848,1511.33,0.000224,4460.88,0.0,0.002,0.16,0,DDoS
29.97,0,28791,1511.17,0.000224,4463.03,0.25,0.002,0.16,0,DDoS
29.97,0,28791,1511.17,0.000224,4463.03,0.25,0.002,0.16,0,DDoS
29.97,0,28791,1511.17,0.000224,4463.03,0.25,0.002,0.16,0,DDoS
29.97,0,28791,1511.17,0.000224,4463.03,0.25,0.002,0.16,0,DDoS
29.97,0,28791,1511.17,0.000224,4463.03,0.25,0.002,0.16,0,DDoS
29.97,0,28791,1511.17,0.000224,4463.03,0.25,0.002,0.16,0,DDoS
29.97,0,28791,1511.17,0.000224,4463.03,0.25,0.002,0.16,0,DDoS
34.88,0,28547,1511.19,0.000224,4459.07,0.0,0.002,0.16,0,DDoS
34.88,0,28547,1511.19,0.000224,4459.07,0.0,0.002,0.16,0,DDoS
34.88,0,28547,1511.19,0.000224,4459.07,0.0,0.002,0.16,0,DDoS
34.88,0,28547,1511.19,0.000224,4459.07,0.0,0.002,0.16,0,DDoS
34.88,0,28547,1511.19,0.000224,4459.07,0.0,0.002,0.16,0,DDoS
34.88,0,28547,1511.19,0.000224,4459.07,0.0,0.002,0.16,0,DDoS
34.88,0,28586,1511.24,0.000224,4461.59,0.25,0.002,0.16,0,DDoS
34.88,0,28586,1511.24,0.000224,4461.59,0.25,0.002,0.16,0,DDoS
34.88,0,28586,1511.24,0.000224,4461.59,0.25,0.002,0.16,0,DDoS
34.88,0,28586,1511.24,0.000224,4461.59,0.25,0.002,0.16,0,DDoS
34.88,0,28586,1511.24,0.000224,4461.59,0.25,0.002,0.16,0,DDoS
34.88,0,28586,1511.24,0.000224,4461.59,0.25,0.002,0.16,0,DDoS
